ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|Cena zawiera podatek. (brutto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)
|1|Podkaszarka akumulatorowa Gardena 09822-20 14V 23 cm 2Ah|Kosy, podkaszarki$Kosy i podkaszarki akumulatorowe|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-akumulatorowa-gardena-09822-20-14v-23-cm-2ah,large.jpg|||||||||||||||||||
|1|Kosa elektryczna wielofunkcyjna 3w1 NAC PHCBE90-CH 900W 35 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-elektryczna-wielofunkcyjna-3w1-nac-phcbe90-ch-900w-35-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins 25EGT1-300.1Z 280W 25cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-sterwins-25egt1-300-1z-280w-25cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-28.3 550W 28 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-sterwins-egt2-28-3-550w-28-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-25.3 350W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-sterwins-egt2-25-3-350w-25-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Sterwins EGT2-30.3 800W 30 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-sterwins-egt2-30-3-800w-30-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Lider DP380 380W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-lider-dp380-380w-25-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Lider QP250 250W 20 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-lider-qp250-250w-20-cm,large.jpg|||||||||||||||||||
|1|Kosa elektryczna NAC BE140-SW-S 1400W 42cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-elektryczna-nac-be140-sw-s-1400w-42cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Bosch EasyGrassCut23 280W 23 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-bosch-easygrasscut23-280w-23-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Easycut 9870-20 450W 25 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-gardena-easycut-9870-20-450w-25-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Comfortcut 9872-20 550W 28 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-gardena-comfortcut-9872-20-550w-28-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Bosch ART27 450W 27 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-bosch-art27-450w-27-cm,large.jpg|||||||||||||||||||
|1|Podkaszarka elektryczna Gardena Smallcut 300W 23 cm|Kosy, podkaszarki$Kosy i podkaszarki elektryczne|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-elektryczna-gardena-smallcut-300w-23-cm,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAC BP52LM-T 2kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-nac-bp52lm-t-2kw-51-7cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-52B-AB.22 1.5kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-sterwins-pbc2-52b-ab-22-1-5kw-51-7cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-43B-AB.22 1.25kW 42.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-sterwins-pbc2-43b-ab-22-1-25kw-42-7cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins 0.75kW 25.4cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-sterwins-0-75kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-52B-AB.21|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-sterwins-pbc2-52b-ab-21,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Sterwins PBC2-43B-AB.21 1,2kW|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-sterwins-pbc2-43b-ab-21-1-2kw,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa Gardenx LDBC260 0.75kW 25.4cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-spalinowa-gardenx-ldbc260-0-75kw-25-4cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa wielofunkcyjna 3w1 Lider TMK521 1.66kW 52cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-wielofunkcyjna-3w1-lider-tmk521-1-66kw-52cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa Gardenx CG-KW-520 1.6kW 52cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-gardenx-cg-kw-520-1-6kw-52cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa NAC TP248-10SP 0.75kW 25cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-spalinowa-nac-tp248-10sp-0-75kw-25cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa wielofunkcyjna 3w1 Gardenx YG-KW-430D 1.4kW 43cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-wielofunkcyjna-3w1-gardenx-yg-kw-430d-1-4kw-43cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAC BP620-38KA-T 2.6kW 62cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-nac-bp620-38ka-t-2-6kw-62cm3,large.jpg|||||||||||||||||||
|1|Kosa spalinowa MTX3 MT 52-2 1,35kW 52cm|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-mtx3-mt-52-2-1-35kw-52cm,large.jpg|||||||||||||||||||
|1|Kosa spalinowa NAX 800B 1.35kW 51.7cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/kosa-spalinowa-nax-800b-1-35kw-51-7cm3,large.jpg|||||||||||||||||||
|1|Podkaszarka spalinowa Mcculloch Trimmac 0.6kW 25cm3|Kosy, podkaszarki$Kosy i podkaszarki spalinowe|||||||||||||||||||||||||||||||||||||||||||||/images/podkaszarka-spalinowa-mcculloch-trimmac-0-6kw-25cm3,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN2 2 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn2-2-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Tarcza do kos 260 mm Nac|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/tarcza-do-kos-260-mm-nac,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JD-1102|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-easy-load-tap-and-go-jd-1102,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JH-110-PP|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-easy-load-tap-and-go-jh-110-pp,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load Tap&Go JD-1107|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-easy-load-tap-and-go-jd-1107,large.jpg|||||||||||||||||||
|1|Tarcza do kos 255 mm Pay 255-80 Krysiak|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/tarcza-do-kos-255-mm-pay-255-80-krysiak,large.jpg|||||||||||||||||||
|1|Tarcza do kos akumulatorowych 40VBC2-30BLD.1 Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/tarcza-do-kos-akumulatorowych-40vbc2-30bld-1-sterwins,large.jpg|||||||||||||||||||
|1|Szpula do podkaszarki akumulatorowej Sterwins 20V GT2-28.1|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/szpula-do-podkaszarki-akumulatorowej-sterwins-20v-gt2-28-1,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN3_3 2.5 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn3-3-2-5-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN4_4 3 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn4-4-3-mm-x-30-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN3_3 2.5 mm x 90 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn3-3-2-5-mm-x-90-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN3_2 2.5 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn3-2-2-5-mm-x-30-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN1 1.5 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn1-1-5-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN4_3 3 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn4-3-3-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN4_1 3 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn4-1-3-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN3_1 2.5 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn3-1-2-5-mm-x-30-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN3_1 2.5 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn3-1-2-5-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN4_4 3 mm x 30 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn4-4-3-mm-x-30-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN4_5 3 mm x 90 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn4-5-3-mm-x-90-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S3ECN4_5 3 mm x 90 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s3ecn4-5-3-mm-x-90-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca S2SQSN3_2 2.5 mm x 90 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-s2sqsn3-2-2-5-mm-x-90-m-sterwins,large.jpg|||||||||||||||||||
|1|Szpula do kosy akumulatorowej Sterwins 40V BC2-33.1|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/szpula-do-kosy-akumulatorowej-sterwins-40v-bc2-33-1,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 2.4 mm x 15 m Cellfast Premium|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-2-4-mm-x-15-m-cellfast-premium,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 3 mm x 80 m Cellfast Premium|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-3-mm-x-80-m-cellfast-premium,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 2 mm x 15 m Cellfast Premium|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-2-mm-x-15-m-cellfast-premium,large.jpg|||||||||||||||||||
|1|Noże do podkaszarek akumulatorowych 6szt. Gardena 5368-20|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/noze-do-podkaszarek-akumulatorowych-6szt-gardena-5368-20,large.jpg|||||||||||||||||||
|1|Głowica z żyłką 2.4 mm x 4 m do kos spalinowych Tecomec NAC|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-2-4-mm-x-4-m-do-kos-spalinowych-tecomec-nac,large.jpg|||||||||||||||||||
|1|Głowica z żyłką 2.3 mm x 2.1 m NAC 2015-ALU|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-2-3-mm-x-2-1-m-nac-2015-alu,large.jpg|||||||||||||||||||
|1|Głowica z żyłką 2.4 mm x 25 m NAC 2015-1|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-2-4-mm-x-25-m-nac-2015-1,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 2.4 mm x 87 m Mowe|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-2-4-mm-x-87-m-mowe,large.jpg|||||||||||||||||||
|1|Żyłka tnąca okrągła 3 mm x 56 m wzmocniona Mowe|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-okragla-3-mm-x-56-m-wzmocniona-mowe,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Easy Load 1.25 mm x 10 m Krysiak|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-easy-load-1-25-mm-x-10-m-krysiak,large.jpg|||||||||||||||||||
|1|Kaseta z żyłką tnącą 6m do podkaszarki Gardena 5307|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/kaseta-z-zylka-tnaca-6m-do-podkaszarki-gardena-5307,large.jpg|||||||||||||||||||
|1|Żyłka tnąca kwadratowa 2.4 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-kwadratowa-2-4-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 1.3 mm x 15 m Cellfast|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-1-3-mm-x-15-m-cellfast,large.jpg|||||||||||||||||||
|1|Żyłka tnąca okrągła 2 mm x 15 m Cellfast|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-okragla-2-mm-x-15-m-cellfast,large.jpg|||||||||||||||||||
|1|Żyłka tnąca okrągła 1.6 mm x 15 m Cellfast|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-okragla-1-6-mm-x-15-m-cellfast,large.jpg|||||||||||||||||||
|1|Głowica z żyłką Ryobi RAC114 1.65 mm x 25 m|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-ryobi-rac114-1-65-mm-x-25-m,large.jpg|||||||||||||||||||
|1|Żyłka tnąca do podkaszarki 2 mm x 3.6 m Kärcher|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-do-podkaszarki-2-mm-x-3-6-m-k-rcher,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 2.4 mm x 90 m Cellfast Premium|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-2-4-mm-x-90-m-cellfast-premium,large.jpg|||||||||||||||||||
|1|Żyłka tnąca 3 mm x 15 m Cellfast Premium|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-3-mm-x-15-m-cellfast-premium,large.jpg|||||||||||||||||||
|1|Głowica z żyłką QP 250 m 1.3 mm x 5 m|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-qp-250-m-1-3-mm-x-5-m,large.jpg|||||||||||||||||||
|1|Żyłka tnąca TRI-AC-TL 34 2.4 mm x 6.8 m NAC|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-tri-ac-tl-34-2-4-mm-x-6-8-m-nac,large.jpg|||||||||||||||||||
|1|Żyłka tnąca okrągła 2.4 mm x 15 m Cellfast|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-okragla-2-4-mm-x-15-m-cellfast,large.jpg|||||||||||||||||||
|1|Żyłka tnąca kwadratowa 2 mm x 15 m Sterwins|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/zylka-tnaca-kwadratowa-2-mm-x-15-m-sterwins,large.jpg|||||||||||||||||||
|1|Szpula z żyłką 1.6 mm x 8 m F016800175 Bosch|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/szpula-z-zylka-1-6-mm-x-8-m-f016800175-bosch,large.jpg|||||||||||||||||||
|1|Tarcza do kos i podkaszarek 250 mm|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/tarcza-do-kos-i-podkaszarek-250-mm,large.jpg|||||||||||||||||||
|1|Nożyki do podkaszarki GE-CT/GC-CT 10szt. N112 8.3 cm|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/nozyki-do-podkaszarki-ge-ct-gc-ct-10szt-n112-8-3-cm,large.jpg|||||||||||||||||||
|1|Głowica z żyłką 2.4 mm x 10 m Krysiak|Kosy, podkaszarki$Żyłki, głowice, tarcze|||||||||||||||||||||||||||||||||||||||||||||/images/glowica-z-zylka-2-4-mm-x-10-m-krysiak,large.jpg|||||||||||||||||||
|1|Zestaw akcesoriów do kosy Sterwins|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/zestaw-akcesoriow-do-kosy-sterwins,large.jpg|||||||||||||||||||
|1|Uprząż-szelki do kos i podkaszarek Blister TT-BC520-2 NAC|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/uprzaz-szelki-do-kos-i-podkaszarek-blister-tt-bc520-2-nac,large.jpg|||||||||||||||||||
|1|Linka rozrusznika PAX 3.5 mm x 200 cm|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/linka-rozrusznika-pax-3-5-mm-x-200-cm,large.jpg|||||||||||||||||||
|1|Uprząż-szelki podwójne do kos i podkaszarek Gardenx B7|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/uprzaz-szelki-podwojne-do-kos-i-podkaszarek-gardenx-b7,large.jpg|||||||||||||||||||
|1|Ostrze do podkaszarki akumulatorowej Kärcher 18V 2szt.|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/ostrze-do-podkaszarki-akumulatorowej-k-rcher-18v-2szt,large.jpg|||||||||||||||||||
|1|Kółko prowadzące do podkaszarek Gardena ComfortCut i PowerCut|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/kolko-prowadzace-do-podkaszarek-gardena-comfortcut-i-powercut,large.jpg|||||||||||||||||||
|1|Linka rozrusznika z uchwytem 3.5 mm x 215 cm Krysiak PAX1-095|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/linka-rozrusznika-z-uchwytem-3-5-mm-x-215-cm-krysiak-pax1-095,large.jpg|||||||||||||||||||
|1|Linka rozrusznika PA 4 mm x 150 cm|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/linka-rozrusznika-pa-4-mm-x-150-cm,large.jpg|||||||||||||||||||
|1|Uchwyt linki rozrusznika AMX F02105|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/uchwyt-linki-rozrusznika-amx-f02105,large.jpg|||||||||||||||||||
|1|Szelki podwójne do kos i podkaszarek Gardenx|Kosy, podkaszarki$Akcesoria do kos i podkaszarek|||||||||||||||||||||||||||||||||||||||||||||/images/szelki-podwojne-do-kos-i-podkaszarek-gardenx,large.jpg|||||||||||||||||||
|1|Wertykulator/aerator elektryczny Lider KCW1738B 1700W|Wertykulatory, glebogryzarki$Aeratory, wertykulatory|||||||||||||||||||||||||||||||||||||||||||||/images/wertykulator-aerator-elektryczny-lider-kcw1738b-1700w,large.jpg|||||||||||||||||||
|1|Wertykulator/aerator elektryczny Lider LPW KCW1400|Wertykulatory, glebogryzarki$Aeratory, wertykulatory|||||||||||||||||||||||||||||||||||||||||||||/images/wertykulator-aerator-elektryczny-lider-lpw-kcw1400,large.jpg|||||||||||||||||||
|1|Wertykulator spalinowy Handy PSW 40 2.2kW 118cm3|Wertykulatory, glebogryzarki$Aeratory, wertykulatory|||||||||||||||||||||||||||||||||||||||||||||/images/wertykulator-spalinowy-handy-psw-40-2-2kw-118cm3,large.jpg|||||||||||||||||||
|1|Wertykulator elektryczny Handy QEW1402 1400W|Wertykulatory, glebogryzarki$Aeratory, wertykulatory|||||||||||||||||||||||||||||||||||||||||||||/images/wertykulator-elektryczny-handy-qew1402-1400w,large.jpg|||||||||||||||||||
|1|Glebogryzarka elektryczna NAC TIE150-S 1500W|Wertykulatory, glebogryzarki$Glebogryzarki, wiertnice, świdry do ziemi|||||||||||||||||||||||||||||||||||||||||||||/images/glebogryzarka-elektryczna-nac-tie150-s-1500w,large.jpg|||||||||||||||||||
|1|Glebogryzarka spalinowa Handy SG36-139 2.5kW 139cm3|Wertykulatory, glebogryzarki$Glebogryzarki, wiertnice, świdry do ziemi|||||||||||||||||||||||||||||||||||||||||||||/images/glebogryzarka-spalinowa-handy-sg36-139-2-5kw-139cm3,large.jpg|||||||||||||||||||
|1|Glebogryzarka spalinowa Handy NG86L 3,8kW 196cm3|Wertykulatory, glebogryzarki$Glebogryzarki, wiertnice, świdry do ziemi|||||||||||||||||||||||||||||||||||||||||||||/images/glebogryzarka-spalinowa-handy-ng86l-3-8kw-196cm3,large.jpg|||||||||||||||||||
